Gene	common_essential	BF_diff	BF_group	Beta_diff	Beta_group	Diff_diff	Group	Specific_Essential_Group	Rank	abs_diff_rank	Label
KDM7A	FALSE	0.20292252931900157	None	-0.09070899955418125	None	0.29363152887318283	None	None	10869	10000	
KDM8	TRUE	-1.1378112448626383	Common Essential	1.155889628667755	Common Essential	-2.293700873530393	Common Essential	None	18686	10000	
KDR	FALSE	-0.00486154325231436	None	0.07398551452889407	None	-0.07884705778120843	None	None	13850	10000	
KDSR	FALSE	-1.3901389519670264	K27M-KO-specific Essential	1.4913517009076425	K27M-KO-specific Essential	-2.881490652874669	K27M-KO-specific Essential	Specific Essential	18737	14	
KEAP1	FALSE	0.5795238184073517	None	-0.3993373888340661	None	0.9788612072414178	None	None	5083	10000	
KEL	FALSE	0.521715232129558	None	-0.4645421705539191	None	0.9862574026834771	None	None	5017	10000	
KERA	FALSE	0.1675945073558246	None	0.07608917997585198	None	0.09150532737997262	None	None	12530	10000	
KHDC1	FALSE	0.6485846917117284	None	-0.352525844795914	None	1.0011105365076425	None	None	4924	10000	
KHDC1L	FALSE	0.5254017768274427	None	-0.3392124949151504	None	0.8646142717425931	None	None	5985	10000	
KHDC3L	FALSE	-0.09457502060415585	None	0.38362399312894135	None	-0.4781990137330972	None	None	16215	10000	
KHDC4	FALSE	-0.2728211049314868	None	0.3997350520856526	None	-0.6725561570171394	None	None	17008	10000	
KHDRBS1	FALSE	0.22302586993469187	None	-0.10724962365600295	None	0.3302754935906948	None	None	10559	10000	
KHDRBS2	FALSE	-0.6314205019098331	None	0.9067997200114479	K27M-KO-specific Essential	-1.538220221921281	None	None	18431	10000	
KHDRBS3	FALSE	-0.5217034424837506	None	0.6571397425648469	None	-1.1788431850485974	None	None	18092	10000	
KHK	FALSE	0.6551151270167167	None	-0.4459920661359146	None	1.1011071931526313	None	None	4245	10000	
KHNYN	FALSE	1.172291260078116	None	-0.8532244676166332	None	2.0255157276947493	None	None	700	10000	
KHSRP	FALSE	1.0228631379924893	None	-0.3668549199164165	None	1.389718057908906	None	None	2554	10000	
KIAA0040	FALSE	0.6585518909160064	None	-0.2353287807720058	None	0.8938806716880122	None	None	5737	10000	
KIAA0100	FALSE	0.49140759490921565	None	-0.27799166595933	None	0.7693992608685456	None	None	6763	10000	
KIAA0232	FALSE	-0.33747004173536266	None	0.46965110230589246	None	-0.8071211440412551	None	None	17405	10000	
KIAA0319	FALSE	0.6302110610289388	None	-0.38520073606672256	None	1.0154117970956613	None	None	4819	10000	
KIAA0319L	FALSE	0.44756647277414485	None	-0.27172617146469213	None	0.719292644238837	None	None	7202	10000	
KIAA0355	FALSE	0.34221362938421973	None	0.10199338278714781	None	0.24022024659707192	None	None	11313	10000	
KIAA0408	FALSE	-0.23122139227288785	None	-0.22949634745338873	None	-0.0017250448194991164	None	None	13260	10000	
KIAA0513	FALSE	-0.34234866814502196	None	0.26711803481356083	None	-0.6094667029585827	None	None	16771	10000	
KIAA0556	FALSE	0.05091212978678228	None	0.19135864390121549	None	-0.1404465141144332	None	None	14276	10000	
KIAA0586	FALSE	0.6276650824165819	None	-0.08518487754104886	None	0.7128499599576308	None	None	7255	10000	
KIAA0753	FALSE	0.8681345515014435	None	-0.49312977739225544	None	1.361264328893699	None	None	2710	10000	
KIAA0754	FALSE	0.2814338486399235	None	0.07852160819034011	None	0.2029122404495834	None	None	11634	10000	
KIAA0825	FALSE	0.08899870871669902	None	0.22151305672841548	None	-0.13251434801171647	None	None	14223	10000	
KIAA0895	FALSE	0.35425993985555526	None	0.1282057064783837	None	0.22605423337717157	None	None	11435	10000	
KIAA0895L	FALSE	1.1234057204606795	None	-0.7639829225571835	None	1.887388643017863	None	None	928	10000	
KIAA0930	FALSE	1.7964002560764958	None	-1.409535751104842	None	3.2059360071813376	None	None	32	10000	
KIAA1107	FALSE	0.948405209304945	None	-0.4827837982905995	None	1.4311890075955445	None	None	2369	10000	
KIAA1109	FALSE	0.33029498750212904	None	-0.10198502263668735	None	0.4322800101388164	None	None	9688	10000	
KIAA1143	TRUE	0.0065772981613170245	Common Essential	0.08654114234274687	Common Essential	-0.07996384418142985	Common Essential	None	13858	10000	
KIAA1191	FALSE	0.5278515390494598	None	-0.1799152541313052	None	0.707766793180765	None	None	7297	10000	
KIAA1210	FALSE	0.6495705564833574	None	-0.3255036204328139	None	0.9750741769161713	None	None	5111	10000	
KIAA1211L	FALSE	0.19640550358607045	None	0.06155776943348877	None	0.13484773415258167	None	None	12169	10000	
KIAA1217	FALSE	-0.22086620923136674	None	0.0031061623674868144	None	-0.22397237159885355	None	None	14813	10000	
KIAA1257	FALSE	-0.10997539658969552	None	0.27797384539538156	None	-0.3879492419850771	None	None	15787	10000	
KIAA1324	FALSE	0.2650535388500578	None	4.226685035518818e-5	None	0.2650112719997026	None	None	11094	10000	
KIAA1324L	FALSE	-0.07469310714891297	None	0.35366576061367627	None	-0.42835886776258925	None	None	15996	10000	
KIAA1328	FALSE	0.1722341404270855	None	-0.1671133912496223	None	0.33934753167670784	None	None	10481	10000	
KIAA1522	FALSE	0.3096862003239079	None	0.09301030923444119	None	0.21667589108946672	None	None	11507	10000	
KIAA1549	FALSE	0.6712190898746664	None	-0.4271567932087543	None	1.0983758830834207	None	None	4264	10000	
KIAA1549L	FALSE	-0.091567793457629	None	0.1818066805945165	None	-0.2733744740521455	None	None	15102	10000	
KIAA1586	FALSE	0.5292295672652071	None	-0.1506412669497511	None	0.6798708342149582	None	None	7530	10000	
KIAA1614	FALSE	0.5786834907015286	None	0.10119641101380883	None	0.47748707968771975	None	None	9304	10000	
KIAA1671	FALSE	0.1365487949346449	None	-0.001042881283028388	None	0.13759167621767326	None	None	12150	10000	
KIAA1755	FALSE	0.6543911875617724	None	-0.4651264856723738	None	1.1195176732341463	None	None	4132	10000	
KIAA1841	FALSE	0.44787809006785007	None	-0.12861439684406714	None	0.5764924869119172	None	None	8433	10000	
KIAA1958	FALSE	0.07635185905471853	None	0.3966647526088889	None	-0.32031289355417036	None	None	15388	10000	
KIAA2012	FALSE	0.3159138901422368	None	-0.07589407369517492	None	0.39180796383741173	None	None	10035	10000	
KIAA2013	FALSE	0.3436369103876102	None	-0.15426841005396247	None	0.49790532044157265	None	None	9132	10000	
KIAA2026	FALSE	0.39872522647484876	None	-0.324057201736058	None	0.7227824282109068	None	None	7171	10000	
KIDINS220	FALSE	0.8175814276014088	None	-0.3853350695746726	None	1.2029164971760815	None	None	3581	10000	
KIF11	TRUE	0.01706460212487837	Common Essential	0.5622617529162565	Common Essential	-0.5451971507913781	Common Essential	None	16514	10000	
KIF12	FALSE	0.3981875621093235	None	-0.001314462967932209	None	0.3995020250772557	None	None	9954	10000	
KIF13A	FALSE	0.5022908673363615	None	-0.20050576876255155	None	0.7027966360989131	None	None	7343	10000	
KIF13B	FALSE	0.6368388299147835	None	-0.06220284008413554	None	0.699041669998919	None	None	7375	10000	
KIF14	TRUE	-0.6642419853717537	Common Essential	0.6949040674982464	Common Essential	-1.3591460528700001	Common Essential	None	18309	10000	
KIF15	FALSE	0.26383849887316113	None	-0.135442380556022	None	0.3992808794291831	None	None	9957	10000	
KIF16B	FALSE	0.11930601735159507	None	0.2501963915430704	None	-0.1308903741914753	None	None	14214	10000	
KIF17	FALSE	1.1513590363876918	None	-0.8693835375650443	None	2.0207425739527363	None	None	709	10000	
KIF18A	TRUE	0.20386763963774537	Common Essential	0.31513476587629796	Common Essential	-0.11126712623855259	Common Essential	None	14077	10000	
KIF18B	FALSE	0.4435924913855368	None	-0.3805176895424844	None	0.8241101809280211	None	None	6327	10000	
KIF19	FALSE	0.2319547555584272	None	-0.133893306979283	None	0.3658480625377102	None	None	10269	10000	
KIF1A	FALSE	0.43479176722921553	None	-0.10205976601476614	None	0.5368515332439817	None	None	8773	10000	
KIF1B	FALSE	0.6064478042799188	None	-0.5159603726378291	None	1.122408176917748	None	None	4119	10000	
KIF1C	FALSE	0.5793957029419001	None	-0.08812442148675857	None	0.6675201244286587	None	None	7631	10000	
KIF20A	TRUE	0.0866319964661949	Common Essential	0.23342492546752297	Common Essential	-0.14679292900132807	Common Essential	None	14323	10000	
KIF20B	FALSE	0.28266164430383933	None	0.07736387989445294	None	0.2052977644093864	None	None	11611	10000	
KIF21A	FALSE	1.1045523123104115	None	-0.8773641233745687	None	1.98191643568498	None	None	775	10000	
KIF21B	FALSE	-0.07449670834189814	None	0.2641974047784927	None	-0.3386941131203908	None	None	15490	10000	
KIF22	FALSE	-0.17636727874824262	None	0.33789685711353246	None	-0.5142641358617751	None	None	16377	10000	
KIF23	TRUE	-0.25225804698980503	Common Essential	-0.68286754019679	Common Essential	0.43060949320698494	Common Essential	None	9704	10000	
KIF24	FALSE	0.11729202843410858	None	0.32771847361736917	None	-0.2104264451832606	None	None	14735	10000	
KIF25	FALSE	0.3440944491920932	None	-0.17298834122401247	None	0.5170827904161057	None	None	8947	10000	
KIF26A	FALSE	-0.06330887663643059	None	-0.32611486688285835	None	0.26280599024642776	None	None	11122	10000	
KIF26B	FALSE	0.5830930022414371	None	0.007938383029574753	None	0.5751546192118624	None	None	8446	10000	
KIF27	FALSE	-0.053391622419966644	None	0.010182388493823358	None	-0.06357401091379	None	None	13742	10000	
KIF2A	FALSE	0.44096436641164394	None	-0.14956725241686158	None	0.5905316188285055	None	None	8304	10000	
KIF2B	FALSE	0.16463383090945277	None	-0.22253412609387652	None	0.3871679570033293	None	None	10081	10000	
KIF2C	FALSE	0.14029457701676062	None	0.17656360182411474	None	-0.03626902480735411	None	None	13530	10000	
KIF3A	FALSE	0.281902904364294	None	0.09789885932942154	None	0.18400404503487244	None	None	11800	10000	
KIF3B	FALSE	0.5625890371063903	None	-0.23647579136543997	None	0.7990648284718302	None	None	6528	10000	
KIF3C	FALSE	0.9010053687822481	None	-0.5668894041302209	None	1.467894772912469	None	None	2218	10000	
KIF4A	TRUE	0.2284867464690638	Common Essential	0.07048724913955033	Common Essential	0.15799949732951346	Common Essential	None	11989	10000	
KIF4B	FALSE	0.24799028721136318	None	0.06703406850376187	None	0.1809562187076013	None	None	11822	10000	
KIF5A	FALSE	-0.3765436946313502	None	0.6176439504490853	None	-0.9941876450804354	None	None	17830	10000	
KIF5B	FALSE	0.47796441513265087	None	-0.2278461844837734	None	0.7058105996164242	None	None	7314	10000	
KIF5C	FALSE	-0.24278391324844784	None	0.6139656030816515	None	-0.8567495163300993	None	None	17536	10000	
KIF6	FALSE	0.40942598283007925	None	-0.35361438197709233	None	0.7630403648071715	None	None	6831	10000	
KIF7	FALSE	0.4420954199485061	None	-0.3398801321183067	None	0.7819755520668128	None	None	6659	10000	
KIF9	FALSE	-0.13718654314121137	None	0.6482013482069453	None	-0.7853878913481567	None	None	17361	10000	
KIFAP3	FALSE	0.22564919756107105	None	-0.036045024023110495	None	0.26169422158418154	None	None	11127	10000	
KIFBP	TRUE	-0.14363871267878248	Common Essential	0.2086711671530274	Common Essential	-0.35230987983180984	Common Essential	None	15571	10000	
KIFC1	FALSE	0.7201888525136584	None	-0.5119459846266753	None	1.2321348371403338	None	None	3421	10000	
KIFC2	FALSE	0.1541123869180374	None	0.33216455606773293	None	-0.17805216914969554	None	None	14530	10000	
KIFC3	FALSE	0.29126786559117046	None	0.04551504385915081	None	0.24575282173201965	None	None	11257	10000	
KIN	TRUE	0.535995844774166	Common Essential	-0.20574215786584094	Common Essential	0.7417380026400069	Common Essential	None	7015	10000	
KIR2DL1	FALSE	0.19400167103771548	None	0.1594762849345434	None	0.03452538610317207	None	None	12977	10000	
KIR2DL3	FALSE	0.15583510783849852	None	-0.24103938533385652	None	0.396874493172355	None	None	9979	10000	
KIR2DL4	FALSE	0.3097519206989912	None	0.15263767877692083	None	0.15711424192207038	None	None	11992	10000	
KIR2DS4	FALSE	0.7967132945022551	None	-0.4430449585247964	None	1.2397582530270514	None	None	3359	10000	
KIR3DL1	FALSE	0.32894272038535954	None	-0.13620788006594534	None	0.46515060045130485	None	None	9403	10000	
KIR3DL2	FALSE	0.7224463823921179	None	-0.8757877241785997	None	1.5982341065707177	None	None	1724	10000	
KIR3DL3	FALSE	0.021336222782312397	None	-0.18140912567787473	None	0.20274534846018713	None	None	11636	10000	
KIRREL1	FALSE	0.5881943635816195	None	0.0024088623900063166	None	0.5857855011916131	None	None	8339	10000	
KIRREL2	FALSE	-0.11855579434681407	None	0.2960695199059214	None	-0.41462531425273547	None	None	15931	10000	
KIRREL3	FALSE	0.1586624738835153	None	0.2554902716436364	None	-0.09682779776012113	None	None	13977	10000	
KISS1	FALSE	-0.335536388673604	None	0.7142431654465313	K27M-KO-specific Essential	-1.0497795541201353	None	None	17917	10000	
KISS1R	FALSE	-0.04622576200751649	None	0.3041045353910247	None	-0.3503302973985412	None	None	15559	10000	
KIT	FALSE	1.3312103164789615	None	-0.9205237918116164	None	2.2517341082905777	None	None	383	10000	
KITLG	FALSE	0.3758810790782193	None	-0.04549551955057398	None	0.4213765986287933	None	None	9780	10000	
KIZ	FALSE	0.708538878521607	None	-0.4268986651143546	None	1.1354375436359616	None	None	4033	10000	
KL	FALSE	0.7729689774183511	None	-0.38574905462057585	None	1.158718032038927	None	None	3876	10000	
KLB	FALSE	0.5387766502614632	None	-0.45560759130886475	None	0.9943842415703279	None	None	4970	10000	
KLC1	FALSE	0.6596169546377194	None	-0.4306544495582793	None	1.0902714041959987	None	None	4311	10000	
KLC2	TRUE	-0.11556205563285121	Common Essential	0.4462036505137749	Common Essential	-0.5617657061466261	Common Essential	None	16589	10000	
KLC3	FALSE	0.055892716260380115	None	0.016921878237227586	None	0.03897083802315253	None	None	12942	10000	
KLC4	FALSE	0.25043286326967296	None	0.07840029650500975	None	0.17203256676466322	None	None	11888	10000	
KLF1	FALSE	0.4047731176229024	None	-0.13308422747120896	None	0.5378573450941113	None	None	8761	10000	
KLF10	FALSE	-0.2211842832290885	None	0.5232356720718278	None	-0.7444199553009163	None	None	17243	10000	
KLF11	FALSE	0.27813813004339116	None	-0.28439902132285916	None	0.5625371513662503	None	None	8541	10000	
KLF12	FALSE	0.07735977190978371	None	0.15925050541568367	None	-0.08189073350589995	None	None	13873	10000	
KLF13	FALSE	1.516892066014426	K27M-specific Essential	-1.2714045412360189	None	2.788296607250445	None	None	88	10000	
KLF14	FALSE	1.156310881492315	None	-0.8766762895322708	None	2.032987171024586	None	None	682	10000	
KLF15	FALSE	0.6911466898503411	None	-0.18303059793250662	None	0.8741772877828478	None	None	5898	10000	
KLF16	FALSE	0.9652274829491468	None	-0.8510041731695848	None	1.8162316561187315	None	None	1073	10000	
KLF17	FALSE	0.38929298737787443	None	-0.16884356319120702	None	0.5581365505690814	None	None	8589	10000	
KLF2	FALSE	0.8603816699036029	None	-0.5516942802223229	None	1.4120759501259257	None	None	2463	10000	
KLF3	FALSE	0.7722055189917991	None	-0.3089159958094384	None	1.0811215148012376	None	None	4365	10000	
KLF4	FALSE	0.15420618820534804	None	0.24626333048682794	None	-0.0920571422814799	None	None	13945	10000	
KLF5	FALSE	0.2346902359692843	None	-0.12067825791974046	None	0.35536849388902475	None	None	10348	10000	
KLF6	FALSE	0.2867611091884753	None	-0.6246419164928807	None	0.911403025681356	None	None	5593	10000	
KLF7	FALSE	0.9727241500453565	None	-0.48264184467995347	None	1.45536599472531	None	None	2274	10000	
KLF8	FALSE	0.11040774603387704	None	0.14006205248193274	None	-0.029654306448055695	None	None	13469	10000	
KLF9	FALSE	0.5682285951205208	None	-0.366985408068276	None	0.9352140031887968	None	None	5406	10000	
KLHDC1	FALSE	0.31348633701052464	None	0.051431132818407554	None	0.2620552041921171	None	None	11125	10000	
KLHDC10	FALSE	0.07388442550740781	None	0.14886371390588912	None	-0.07497928839848131	None	None	13818	10000	
KLHDC2	FALSE	0.8099581696762177	None	-0.8495828516428767	None	1.6595410213190944	None	None	1511	10000	
KLHDC3	FALSE	0.7222114076537259	None	-0.6523640489768188	None	1.3745754566305446	None	None	2627	10000	
KLHDC4	FALSE	-0.33483551591697897	None	0.6060165293484776	None	-0.9408520452654565	None	None	17732	10000	
KLHDC7A	FALSE	0.691029634571007	None	-0.3480453401021007	None	1.0390749746731076	None	None	4638	10000	
KLHDC7B	FALSE	0.33921436386305315	None	-0.4065729405164074	None	0.7457873043794605	None	None	6982	10000	
KLHDC8A	FALSE	0.3194222889546405	None	-0.16107770428403462	None	0.4804999932386751	None	None	9281	10000	
KLHDC8B	FALSE	0.6970796976688594	None	-0.3893194186446576	None	1.086399116313517	None	None	4335	10000	
KLHDC9	FALSE	0.30343653471094084	None	-0.03351193090261671	None	0.33694846561355757	None	None	10500	10000	
KLHL1	FALSE	0.620161160153721	None	-0.1463871307949724	None	0.7665482909486934	None	None	6797	10000	
KLHL10	FALSE	0.3872812952726567	None	-0.41106294221740436	None	0.7983442374900611	None	None	6531	10000	
KLHL11	TRUE	0.8604066653984909	Common Essential	-0.48438904677423356	Common Essential	1.3447957121727243	Common Essential	None	2814	10000	
KLHL12	FALSE	0.2051519059964354	None	0.07077255390049081	None	0.1343793520959446	None	None	12174	10000	
KLHL13	FALSE	0.6382549017534854	None	-0.08876909309635703	None	0.7270239948498425	None	None	7125	10000	
KLHL14	FALSE	1.3108640394995188	None	-0.8557319994370381	None	2.166596038936557	None	None	486	10000	
KLHL15	FALSE	0.5136848568365942	None	0.05549176742038154	None	0.4581930894162126	None	None	9465	10000	
KLHL17	FALSE	0.06278914646455563	None	-0.3083691108859232	None	0.37115825735047886	None	None	10225	10000	
KLHL18	FALSE	0.5950856579952718	None	-0.4133878849514301	None	1.0084735429467018	None	None	4871	10000	
KLHL2	FALSE	1.1827221426347199	None	-0.8136713019932511	None	1.996393444627971	None	None	745	10000	
KLHL20	FALSE	0.24958835595697504	None	-0.14810670093929096	None	0.397695056896266	None	None	9971	10000	
KLHL21	FALSE	0.6587759960478397	None	-0.1075196738130011	None	0.7662956698608407	None	None	6800	10000	
KLHL22	FALSE	0.7380651198358924	None	-0.4027016452172876	None	1.14076676505318	None	None	4002	10000	
KLHL23	FALSE	0.25925563222357606	None	0.16074115011507178	None	0.09851448210850428	None	None	12479	10000	
KLHL24	FALSE	0.05176211133301306	None	0.3230371613325058	None	-0.27127504999949276	None	None	15088	10000	
KLHL25	FALSE	-0.1302367178020375	None	0.14272046794549345	None	-0.2729571857475309	None	None	15100	10000	
KLHL26	FALSE	0.05472916562289437	None	0.17755631263468843	None	-0.12282714701179406	None	None	14160	10000	
KLHL28	FALSE	0.2883982204567981	None	-0.09350806767723355	None	0.3819062881340316	None	None	10123	10000	
KLHL29	FALSE	0.07420489817888654	None	0.34173584797589984	None	-0.2675309497970133	None	None	15065	10000	
KLHL3	FALSE	0.18703051393137793	None	0.3850118235645673	None	-0.19798130963318938	None	None	14651	10000	
KLHL30	FALSE	0.7247341684184583	None	-0.37304789504941643	None	1.0977820634678748	None	None	4266	10000	
KLHL31	FALSE	0.24701846289584795	None	-0.11006302330387838	None	0.35708148619972635	None	None	10334	10000	
KLHL32	FALSE	-0.08260499781585162	None	0.18617274151033283	None	-0.26877773932618443	None	None	15075	10000	
KLHL33	FALSE	0.3480382105772197	None	-0.6725844967816325	None	1.020622707358852	None	None	4786	10000	
KLHL34	FALSE	0.11351088398627884	None	0.1673787511888636	None	-0.05386786720258477	None	None	13669	10000	
KLHL35	FALSE	0.5369111359636713	None	-0.2148575209082844	None	0.7517686568719557	None	None	6932	10000	
KLHL36	FALSE	0.726792352078451	None	-0.37042330190773	None	1.097215653986181	None	None	4270	10000	
KLHL38	FALSE	0.40263408879974016	None	-0.10861297837936373	None	0.5112470671791038	None	None	8997	10000	
KLHL4	FALSE	0.9097185610615712	None	-0.5860311540378469	None	1.4957497150994181	None	None	2095	10000	
KLHL40	FALSE	0.31822022153115753	None	-0.188734894275654	None	0.5069551158068115	None	None	9046	10000	
KLHL41	FALSE	0.32736104148180134	None	-0.1686690051006538	None	0.49603004658245514	None	None	9145	10000	
KLHL42	FALSE	1.2663925163284577	None	-0.7407521454894821	None	2.00714466181794	None	None	723	10000	
KLHL5	FALSE	0.9166477315196007	None	-0.2509083173039585	None	1.1675560488235592	None	None	3824	10000	
KLHL6	FALSE	0.563713400643569	None	-0.5079995263794908	None	1.0717129270230599	None	None	4433	10000	
KLHL7	FALSE	0.39510494103217897	None	-0.27910635243589704	None	0.674211293468076	None	None	7580	10000	
KLHL8	FALSE	0.9837666779806848	None	-0.41903231677486397	None	1.4027989947555488	None	None	2500	10000	
KLHL9	FALSE	-1.0177577909108453	None	1.2491020474516703	K27M-KO-specific Essential	-2.2668598383625156	None	None	18681	10000	
KLK1	FALSE	0.9050108648009959	None	-0.42251076623782857	None	1.3275216310388245	None	None	2901	10000	
KLK10	FALSE	0.008920513266567398	None	0.06948544453150451	None	-0.060564931264937116	None	None	13713	10000	
KLK11	FALSE	0.5524455945263643	None	-0.24805652557510163	None	0.8005021201014659	None	None	6515	10000	
KLK12	FALSE	0.7036159949382067	None	-0.27851942143407804	None	0.9821354163722847	None	None	5051	10000	
KLK13	FALSE	0.7105599944574204	None	-0.4206500169236726	None	1.131210011381093	None	None	4060	10000	
KLK14	FALSE	0.5729395640921394	None	-0.19205606742328835	None	0.7649956315154278	None	None	6809	10000	
KLK15	FALSE	-0.061084123156224135	None	0.33501473820213323	None	-0.39609886135835737	None	None	15834	10000	
KLK2	FALSE	0.7288300615792945	None	-0.5316675441639993	None	1.2604976057432937	None	None	3249	10000	
KLK3	FALSE	0.7763432279365118	None	-0.3492099988541332	None	1.125553226790645	None	None	4102	10000	
KLK4	FALSE	0.48530817170564344	None	-0.1147208498679857	None	0.6000290215736291	None	None	8226	10000	
KLK5	FALSE	-0.26799389557244013	None	0.5101526017284889	None	-0.778146497300929	None	None	17340	10000	
KLK6	FALSE	-0.26566867709207503	None	0.4626158625649387	None	-0.7282845396570137	None	None	17196	10000	
KLK7	FALSE	0.6561855171085118	None	-0.21137043539599842	None	0.8675559525045102	None	None	5961	10000	
KLK8	FALSE	0.2434405814050028	None	-0.09577960134642996	None	0.33922018275143273	None	None	10484	10000	
KLK9	FALSE	0.6153916438273082	None	-0.26053178085673157	None	0.8759234246840397	None	None	5882	10000	
KLKB1	FALSE	0.2795588907964095	None	-0.2491497089169876	None	0.5287085997133971	None	None	8846	10000	
KLLN	FALSE	0.585808484942042	None	-0.20797358767390478	None	0.7937820726159468	None	None	6566	10000	
KLRB1	FALSE	0.24479917050575617	None	-0.036183375732631494	None	0.28098254623838764	None	None	10967	10000	
KLRC1	FALSE	0.9346648699943056	None	-0.5565283433329788	None	1.4911932133272845	None	None	2114	10000	
KLRC2	FALSE	0.015795375122057975	None	0.2633077791822191	None	-0.24751240406016112	None	None	14954	10000	
KLRC3	FALSE	-0.4133906258203086	None	0.5457600911534625	None	-0.9591507169737711	None	None	17774	10000	
KLRC4	FALSE	-0.17413880568078577	None	0.3791353014445268	None	-0.5532741071253126	None	None	16550	10000	
KLRD1	FALSE	0.9140686610669626	None	-0.5818175372901375	None	1.4958861983571001	None	None	2094	10000	
KLRF1	FALSE	0.8607581006765598	None	-0.750364636340846	None	1.6111227370174057	None	None	1675	10000	
KLRF2	FALSE	-0.1643824301846083	None	0.29139998823833346	None	-0.45578241842294176	None	None	16110	10000	
KLRG1	FALSE	0.0455506963518314	None	0.19227701280805065	None	-0.14672631645621925	None	None	14322	10000	
KLRG2	FALSE	0.14014168949452432	None	0.18939935424060822	None	-0.049257664746083896	None	None	13636	10000	
KLRK1	FALSE	0.1181540986389028	None	-0.8107288594432958	None	0.9288829580821986	None	None	5453	10000	
KMO	FALSE	0.3932267991956916	None	-0.04659196508210941	None	0.439818764277801	None	None	9622	10000	
KMT2A	FALSE	0.9255736565884665	None	-0.544948185819842	None	1.4705218424083084	None	None	2204	10000	
KMT2B	FALSE	0.5366582434609011	None	-0.12432830218871238	None	0.6609865456496135	None	None	7699	10000	
KMT2C	FALSE	0.3233106935496549	None	0.10839639651616624	None	0.2149142970334887	None	None	11522	10000	
KMT2D	FALSE	-0.16116681086228252	None	0.24541842405296882	None	-0.40658523491525134	None	None	15885	10000	
KMT2E	FALSE	0.12849035844458045	None	0.026100851497386016	None	0.10238950694719444	None	None	12446	10000	
KMT5A	TRUE	-0.665017700035447	Common Essential	1.1099922347611737	Common Essential	-1.7750099347966208	Common Essential	None	18547	10000	
KMT5B	FALSE	0.04953480474388994	None	0.22299368286614185	None	-0.17345887812225191	None	None	14506	10000	
KMT5C	FALSE	0.9481298744162032	None	-0.6161956203856344	None	1.5643254948018375	None	None	1840	10000	
KNCN	FALSE	0.6003579199118483	None	-0.5672561515563447	None	1.167614071468193	None	None	3823	10000	
KNDC1	FALSE	0.26139869607601685	None	-0.3961316817426437	None	0.6575303778186605	None	None	7721	10000	
KNG1	FALSE	0.11328008556890745	None	0.17810901619475572	None	-0.06482893062584827	None	None	13752	10000	
KNL1	TRUE	0.567652873988623	Common Essential	-0.0039655211105154575	Common Essential	0.5716183950991385	Common Essential	None	8477	10000	
KNOP1	FALSE	1.1680738133031876	None	-0.8906632287505691	None	2.0587370420537567	None	None	640	10000	
KNSTRN	FALSE	1.069369081524078	None	-0.6671750537018616	K27M-specific Essential	1.7365441352259396	None	None	1286	10000	
KNTC1	FALSE	0.6602165507881339	None	-0.48139388364908553	None	1.1416104344372195	None	None	3995	10000	
KPNA1	FALSE	0.7984724259760035	None	-0.4363517031491635	None	1.2348241291251671	None	None	3400	10000	
KPNA2	FALSE	-0.4318806414681224	None	0.7655979937696189	None	-1.1974786352377413	None	None	18110	10000	
KPNA3	FALSE	0.5601777653835347	None	-0.2012354795625803	None	0.7614132449461151	None	None	6841	10000	
KPNA4	FALSE	0.16116342314633259	None	0.3055020421693514	None	-0.1443386190230188	None	None	14307	10000	
KPNA5	FALSE	0.21048933626454536	None	0.09642432737500381	None	0.11406500888954155	None	None	12343	10000	
KPNA6	FALSE	0.48976020877399207	None	-0.316979435763352	None	0.806739644537344	None	None	6469	10000	
KPNA7	FALSE	0.2796080668942793	None	0.025250194383102484	None	0.2543578725111768	None	None	11193	10000	
KPNB1	TRUE	0.43056021756693863	Common Essential	-0.4036643234308573	Common Essential	0.834224540997796	Common Essential	None	6246	10000	
KPRP	FALSE	1.0461194564010525	None	-0.6600477322760048	None	1.7061671886770573	None	None	1385	10000	
KPTN	FALSE	0.8693379365525653	None	-0.4071789501633746	None	1.2765168867159398	None	None	3165	10000	
KRAS	TRUE	0.4568120326216016	Common Essential	0.14948043041552728	Common Essential	0.3073316022060743	Common Essential	None	10759	10000	
KRBA1	FALSE	0.24186126831665677	None	-0.07628519068669594	None	0.3181464590033527	None	None	10655	10000	
KRBA2	FALSE	0.4099404194904168	None	0.039128263043266553	None	0.37081215644715027	None	None	10228	10000	
KRBOX1	FALSE	0.4607882023892809	None	0.043359526855535784	None	0.41742867553374513	None	None	9814	10000	
KRBOX4	FALSE	0.6088026513099627	None	-0.3125001412582676	None	0.9213027925682302	None	None	5513	10000	
KRCC1	FALSE	0.25039213838947794	None	0.024342403443618155	None	0.22604973494585978	None	None	11436	10000	
KREMEN1	FALSE	0.6397441824295882	None	-0.3150360692206927	None	0.9547802516502809	None	None	5255	10000	
KREMEN2	FALSE	0.4543549528016989	None	-0.29447068056288245	None	0.7488256333645813	None	None	6959	10000	
KRI1	FALSE	-1.0923912598012824	None	1.0450035111493883	None	-2.137394770950671	None	None	18659	10000	
KRIT1	FALSE	0.9202444639574909	None	-0.686992322730029	None	1.60723678668752	None	None	1690	10000	
KRR1	TRUE	0.5667586418403605	Common Essential	-0.5437975643340484	Common Essential	1.110556206174409	Common Essential	None	4178	10000	
KRT1	FALSE	1.107903197117497	None	-0.7090396613748164	K27M-specific Essential	1.8169428584923135	None	None	1071	10000	
